Data,ds,y,unique_id
2013-06-15,2013-06-15,50.003,Fechamento
2013-06-16,2013-06-16,49.6745,Fechamento
2013-06-17,2013-06-17,49.089,Fechamento
2013-06-18,2013-06-18,49.465,Fechamento
2013-06-19,2013-06-19,47.893,Fechamento
2013-06-20,2013-06-20,48.214,Fechamento
2013-06-21,2013-06-21,47.056,Fechamento
2013-06-22,2013-06-22,48.343399999999995,Fechamento
2013-06-23,2013-06-23,48.157,Fechamento
2013-06-24,2013-06-24,45.965,Fechamento
2013-06-25,2013-06-25,46.893,Fechamento
2013-06-26,2013-06-26,47.172,Fechamento
2013-06-27,2013-06-27,47.609,Fechamento
2013-06-28,2013-06-28,47.457,Fechamento
2013-06-29,2013-06-29,47.0192,Fechamento
2013-06-30,2013-06-30,47.28274999999999,Fechamento
2013-07-01,2013-07-01,47.23,Fechamento
2013-07-02,2013-07-02,45.229,Fechamento
2013-07-03,2013-07-03,45.044,Fechamento
2013-07-04,2013-07-04,45.763,Fechamento
2013-07-05,2013-07-05,45.21,Fechamento
2013-07-06,2013-07-06,45.69519999999999,Fechamento
2013-07-07,2013-07-07,45.311499999999995,Fechamento
2013-07-08,2013-07-08,45.076,Fechamento
2013-07-09,2013-07-09,45.34966666666667,Fechamento
2013-07-10,2013-07-10,45.483,Fechamento
2013-07-11,2013-07-11,46.626,Fechamento
2013-07-12,2013-07-12,45.533,Fechamento
2013-07-13,2013-07-13,45.6795,Fechamento
2013-07-14,2013-07-14,45.88066666666666,Fechamento
2013-07-15,2013-07-15,46.739,Fechamento
2013-07-16,2013-07-16,46.869,Fechamento
2013-07-17,2013-07-17,47.407,Fechamento
2013-07-18,2013-07-18,47.657,Fechamento
2013-07-19,2013-07-19,47.4,Fechamento
2013-07-20,2013-07-20,47.2144,Fechamento
2013-07-21,2013-07-21,47.33325,Fechamento
2013-07-22,2013-07-22,48.574,Fechamento
2013-07-23,2013-07-23,48.82,Fechamento
2013-07-24,2013-07-24,48.374,Fechamento
2013-07-25,2013-07-25,49.067,Fechamento
2013-07-26,2013-07-26,49.422,Fechamento
2013-07-27,2013-07-27,48.8514,Fechamento
2013-07-28,2013-07-28,48.92075,Fechamento
2013-07-29,2013-07-29,49.212,Fechamento
2013-07-30,2013-07-30,48.562,Fechamento
2013-07-31,2013-07-31,48.234,Fechamento
2013-08-01,2013-08-01,49.141,Fechamento
2013-08-02,2013-08-02,48.474,Fechamento
2013-08-03,2013-08-03,48.724599999999995,Fechamento
2013-08-04,2013-08-04,48.60274999999999,Fechamento
2013-08-05,2013-08-05,48.436,Fechamento
2013-08-06,2013-08-06,47.422,Fechamento
2013-08-07,2013-08-07,47.447,Fechamento
2013-08-08,2013-08-08,48.929,Fechamento
2013-08-09,2013-08-09,49.875,Fechamento
2013-08-10,2013-08-10,48.421800000000005,Fechamento
2013-08-11,2013-08-11,48.41825,Fechamento
2013-08-12,2013-08-12,50.299,Fechamento
2013-08-13,2013-08-13,50.601,Fechamento
2013-08-14,2013-08-14,50.896,Fechamento
2013-08-15,2013-08-15,50.908,Fechamento
2013-08-16,2013-08-16,51.539,Fechamento
2013-08-17,2013-08-17,50.8486,Fechamento
2013-08-18,2013-08-18,50.986,Fechamento
2013-08-19,2013-08-19,51.574,Fechamento
2013-08-20,2013-08-20,50.507,Fechamento
2013-08-21,2013-08-21,50.405,Fechamento
2013-08-22,2013-08-22,51.398,Fechamento
2013-08-23,2013-08-23,52.197,Fechamento
2013-08-24,2013-08-24,51.2162,Fechamento
2013-08-25,2013-08-25,51.12675000000001,Fechamento
2013-08-26,2013-08-26,51.429,Fechamento
2013-08-27,2013-08-27,50.092,Fechamento
2013-08-28,2013-08-28,49.867,Fechamento
2013-08-29,2013-08-29,49.922,Fechamento
2013-08-30,2013-08-30,50.012,Fechamento
2013-08-31,2013-08-31,50.2644,Fechamento
2013-09-01,2013-09-01,49.97325,Fechamento
2013-09-02,2013-09-02,51.835,Fechamento
2013-09-03,2013-09-03,51.626,Fechamento
2013-09-04,2013-09-04,51.716,Fechamento
2013-09-05,2013-09-05,52.352,Fechamento
2013-09-06,2013-09-06,53.749,Fechamento
2013-09-07,2013-09-07,52.2556,Fechamento
2013-09-08,2013-09-08,52.36075000000001,Fechamento
2013-09-09,2013-09-09,54.252,Fechamento
2013-09-10,2013-09-10,53.979,Fechamento
2013-09-11,2013-09-11,53.57,Fechamento
2013-09-12,2013-09-12,53.307,Fechamento
2013-09-13,2013-09-13,53.798,Fechamento
2013-09-14,2013-09-14,53.7812,Fechamento
2013-09-15,2013-09-15,53.6635,Fechamento
2013-09-16,2013-09-16,53.822,Fechamento
2013-09-17,2013-09-17,54.271,Fechamento
2013-09-18,2013-09-18,55.703,Fechamento
2013-09-19,2013-09-19,55.096,Fechamento
2013-09-20,2013-09-20,54.11,Fechamento
2013-09-21,2013-09-21,54.6004,Fechamento
2013-09-22,2013-09-22,54.795,Fechamento
2013-09-23,2013-09-23,54.602,Fechamento
2013-09-24,2013-09-24,54.431,Fechamento
2013-09-25,2013-09-25,54.261,Fechamento
2013-09-26,2013-09-26,53.783,Fechamento
2013-09-27,2013-09-27,53.739,Fechamento
2013-09-28,2013-09-28,54.163199999999996,Fechamento
2013-09-29,2013-09-29,54.0535,Fechamento
2013-09-30,2013-09-30,52.338,Fechamento
2013-10-01,2013-10-01,53.179,Fechamento
2013-10-02,2013-10-02,53.1,Fechamento
2013-10-03,2013-10-03,52.49,Fechamento
2013-10-04,2013-10-04,52.849,Fechamento
2013-10-05,2013-10-05,52.7912,Fechamento
2013-10-06,2013-10-06,52.9045,Fechamento
2013-10-07,2013-10-07,52.417,Fechamento
2013-10-08,2013-10-08,52.312,Fechamento
2013-10-09,2013-10-09,52.548,Fechamento
2013-10-10,2013-10-10,52.997,Fechamento
2013-10-11,2013-10-11,53.15,Fechamento
2013-10-12,2013-10-12,52.684799999999996,Fechamento
2013-10-13,2013-10-13,52.751749999999994,Fechamento
2013-10-14,2013-10-14,54.171,Fechamento
2013-10-15,2013-10-15,54.981,Fechamento
2013-10-16,2013-10-16,55.973,Fechamento
2013-10-17,2013-10-17,55.358,Fechamento
2013-10-18,2013-10-18,55.378,Fechamento
2013-10-19,2013-10-19,55.1722,Fechamento
2013-10-20,2013-10-20,55.4225,Fechamento
2013-10-21,2013-10-21,56.077,Fechamento
2013-10-22,2013-10-22,56.46,Fechamento
2013-10-23,2013-10-23,55.44,Fechamento
2013-10-24,2013-10-24,54.877,Fechamento
2013-10-25,2013-10-25,54.154,Fechamento
2013-10-26,2013-10-26,55.401599999999995,Fechamento
2013-10-27,2013-10-27,55.232749999999996,Fechamento
2013-10-28,2013-10-28,55.073,Fechamento
2013-10-29,2013-10-29,54.539,Fechamento
2013-10-30,2013-10-30,54.173,Fechamento
2013-10-31,2013-10-31,54.256,Fechamento
2013-11-01,2013-11-01,54.013,Fechamento
2013-11-02,2013-11-02,54.410799999999995,Fechamento
2013-11-03,2013-11-03,54.24525,Fechamento
2013-11-04,2013-11-04,54.437,Fechamento
2013-11-05,2013-11-05,53.832,Fechamento
2013-11-06,2013-11-06,53.385,Fechamento
2013-11-07,2013-11-07,52.741,Fechamento
2013-11-08,2013-11-08,52.249,Fechamento
2013-11-09,2013-11-09,53.3288,Fechamento
2013-11-10,2013-11-10,53.051750000000006,Fechamento
2013-11-11,2013-11-11,52.624,Fechamento
2013-11-12,2013-11-12,51.804,Fechamento
2013-11-13,2013-11-13,52.23,Fechamento
2013-11-14,2013-11-14,53.452,Fechamento
2013-11-15,2013-11-15,52.5275,Fechamento
2013-11-16,2013-11-16,52.5275,Fechamento
2013-11-17,2013-11-17,52.49533333333333,Fechamento
2013-11-18,2013-11-18,54.307,Fechamento
2013-11-19,2013-11-19,53.033,Fechamento
2013-11-20,2013-11-20,53.67,Fechamento
2013-11-21,2013-11-21,52.688,Fechamento
2013-11-22,2013-11-22,52.801,Fechamento
2013-11-23,2013-11-23,53.20725,Fechamento
2013-11-24,2013-11-24,52.840666666666664,Fechamento
2013-11-25,2013-11-25,52.264,Fechamento
2013-11-26,2013-11-26,51.447,Fechamento
2013-11-27,2013-11-27,51.861,Fechamento
2013-11-28,2013-11-28,51.847,Fechamento
2013-11-29,2013-11-29,52.482,Fechamento
2013-11-30,2013-11-30,51.9802,Fechamento
2013-12-01,2013-12-01,51.90925,Fechamento
2013-12-02,2013-12-02,51.245,Fechamento
2013-12-03,2013-12-03,50.349,Fechamento
2013-12-04,2013-12-04,50.216,Fechamento
2013-12-05,2013-12-05,50.788,Fechamento
2013-12-06,2013-12-06,50.944,Fechamento
2013-12-07,2013-12-07,50.7084,Fechamento
2013-12-08,2013-12-08,50.57424999999999,Fechamento
2013-12-09,2013-12-09,51.165,Fechamento
2013-12-10,2013-12-10,50.993,Fechamento
2013-12-11,2013-12-11,50.068,Fechamento
2013-12-12,2013-12-12,50.122,Fechamento
2013-12-13,2013-12-13,50.051,Fechamento
2013-12-14,2013-12-14,50.4798,Fechamento
2013-12-15,2013-12-15,50.3085,Fechamento
2013-12-16,2013-12-16,50.28,Fechamento
2013-12-17,2013-12-17,50.09,Fechamento
2013-12-18,2013-12-18,50.563,Fechamento
2013-12-19,2013-12-19,51.633,Fechamento
2013-12-20,2013-12-20,51.186,Fechamento
2013-12-21,2013-12-21,50.7504,Fechamento
2013-12-22,2013-12-22,50.86800000000001,Fechamento
2013-12-23,2013-12-23,51.356,Fechamento
2013-12-24,2013-12-24,51.39166666666667,Fechamento
2013-12-25,2013-12-25,51.271,Fechamento
2013-12-26,2013-12-26,51.221,Fechamento
2013-12-27,2013-12-27,51.267,Fechamento
2013-12-28,2013-12-28,51.28133333333333,Fechamento
2013-12-29,2013-12-29,51.244,Fechamento
2013-12-30,2013-12-30,51.507,Fechamento
2013-12-31,2013-12-31,51.33166666666667,Fechamento
2014-01-01,2014-01-01,51.387,Fechamento
2014-01-02,2014-01-02,50.341,Fechamento
2014-01-03,2014-01-03,50.981,Fechamento
2014-01-04,2014-01-04,50.943000000000005,Fechamento
2014-01-05,2014-01-05,50.661,Fechamento
2014-01-06,2014-01-06,50.974,Fechamento
2014-01-07,2014-01-07,50.43,Fechamento
2014-01-08,2014-01-08,50.577,Fechamento
2014-01-09,2014-01-09,49.322,Fechamento
2014-01-10,2014-01-10,49.696,Fechamento
2014-01-11,2014-01-11,50.199799999999996,Fechamento
2014-01-12,2014-01-12,50.00625,Fechamento
2014-01-13,2014-01-13,49.427,Fechamento
2014-01-14,2014-01-14,49.703,Fechamento
2014-01-15,2014-01-15,50.105,Fechamento
2014-01-16,2014-01-16,49.696,Fechamento
2014-01-17,2014-01-17,49.182,Fechamento
2014-01-18,2014-01-18,49.6226,Fechamento
2014-01-19,2014-01-19,49.6715,Fechamento
2014-01-20,2014-01-20,48.708,Fechamento
2014-01-21,2014-01-21,48.542,Fechamento
2014-01-22,2014-01-22,49.3,Fechamento
2014-01-23,2014-01-23,48.321,Fechamento
2014-01-24,2014-01-24,47.787,Fechamento
2014-01-25,2014-01-25,48.5316,Fechamento
2014-01-26,2014-01-26,48.4875,Fechamento
2014-01-27,2014-01-27,47.701,Fechamento
2014-01-28,2014-01-28,47.841,Fechamento
2014-01-29,2014-01-29,47.557,Fechamento
2014-01-30,2014-01-30,47.244,Fechamento
2014-01-31,2014-01-31,47.639,Fechamento
2014-02-01,2014-02-01,47.5964,Fechamento
2014-02-02,2014-02-02,47.57025,Fechamento
2014-02-03,2014-02-03,46.148,Fechamento
2014-02-04,2014-02-04,46.964,Fechamento
2014-02-05,2014-02-05,46.624,Fechamento
2014-02-06,2014-02-06,47.738,Fechamento
2014-02-07,2014-02-07,48.074,Fechamento
2014-02-08,2014-02-08,47.1096,Fechamento
2014-02-09,2014-02-09,47.349999999999994,Fechamento
2014-02-10,2014-02-10,47.711,Fechamento
2014-02-11,2014-02-11,48.463,Fechamento
2014-02-12,2014-02-12,48.217,Fechamento
2014-02-13,2014-02-13,47.813,Fechamento
2014-02-14,2014-02-14,48.201,Fechamento
2014-02-15,2014-02-15,48.081,Fechamento
2014-02-16,2014-02-16,48.1735,Fechamento
2014-02-17,2014-02-17,47.576,Fechamento
2014-02-18,2014-02-18,46.6,Fechamento
2014-02-19,2014-02-19,47.151,Fechamento
2014-02-20,2014-02-20,47.289,Fechamento
2014-02-21,2014-02-21,47.38,Fechamento
2014-02-22,2014-02-22,47.199200000000005,Fechamento
2014-02-23,2014-02-23,47.105000000000004,Fechamento
2014-02-24,2014-02-24,47.394,Fechamento
2014-02-25,2014-02-25,46.716,Fechamento
2014-02-26,2014-02-26,46.599,Fechamento
2014-02-27,2014-02-27,47.607,Fechamento
2014-02-28,2014-02-28,47.094,Fechamento
2014-03-01,2014-03-01,47.082,Fechamento
2014-03-02,2014-03-02,47.004,Fechamento
2014-03-03,2014-03-03,47.099999999999994,Fechamento
2014-03-04,2014-03-04,47.3505,Fechamento
2014-03-05,2014-03-05,46.589,Fechamento
2014-03-06,2014-03-06,47.093,Fechamento
2014-03-07,2014-03-07,46.244,Fechamento
2014-03-08,2014-03-08,46.641999999999996,Fechamento
2014-03-09,2014-03-09,46.641999999999996,Fechamento
2014-03-10,2014-03-10,45.533,Fechamento
2014-03-11,2014-03-11,45.698,Fechamento
2014-03-12,2014-03-12,45.862,Fechamento
2014-03-13,2014-03-13,45.444,Fechamento
2014-03-14,2014-03-14,44.966,Fechamento
2014-03-15,2014-03-15,45.500600000000006,Fechamento
2014-03-16,2014-03-16,45.4925,Fechamento
2014-03-17,2014-03-17,45.118,Fechamento
2014-03-18,2014-03-18,46.151,Fechamento
2014-03-19,2014-03-19,46.567,Fechamento
2014-03-20,2014-03-20,47.278,Fechamento
2014-03-21,2014-03-21,47.381,Fechamento
2014-03-22,2014-03-22,46.499,Fechamento
2014-03-23,2014-03-23,46.84425,Fechamento
2014-03-24,2014-03-24,47.993,Fechamento
2014-03-25,2014-03-25,48.18,Fechamento
2014-03-26,2014-03-26,47.966,Fechamento
2014-03-27,2014-03-27,49.647,Fechamento
2014-03-28,2014-03-28,49.768,Fechamento
2014-03-29,2014-03-29,48.7108,Fechamento
2014-03-30,2014-03-30,48.890249999999995,Fechamento
2014-03-31,2014-03-31,50.415,Fechamento
2014-04-01,2014-04-01,50.27,Fechamento
2014-04-02,2014-04-02,51.701,Fechamento
2014-04-03,2014-04-03,51.408,Fechamento
2014-04-04,2014-04-04,51.082,Fechamento
2014-04-05,2014-04-05,50.9752,Fechamento
2014-04-06,2014-04-06,51.11525,Fechamento
2014-04-07,2014-04-07,52.155,Fechamento
2014-04-08,2014-04-08,51.629,Fechamento
2014-04-09,2014-04-09,51.185,Fechamento
2014-04-10,2014-04-10,51.127,Fechamento
2014-04-11,2014-04-11,51.867,Fechamento
2014-04-12,2014-04-12,51.592600000000004,Fechamento
2014-04-13,2014-04-13,51.452000000000005,Fechamento
2014-04-14,2014-04-14,51.597,Fechamento
2014-04-15,2014-04-15,50.454,Fechamento
2014-04-16,2014-04-16,51.201,Fechamento
2014-04-17,2014-04-17,52.112,Fechamento
2014-04-18,2014-04-18,51.34100000000001,Fechamento
2014-04-19,2014-04-19,51.34100000000001,Fechamento
2014-04-20,2014-04-20,51.25566666666668,Fechamento
2014-04-21,2014-04-21,51.65650000000001,Fechamento
2014-04-22,2014-04-22,51.977,Fechamento
2014-04-23,2014-04-23,51.57,Fechamento
2014-04-24,2014-04-24,51.817,Fechamento
2014-04-25,2014-04-25,51.399,Fechamento
2014-04-26,2014-04-26,51.69075,Fechamento
2014-04-27,2014-04-27,51.69075,Fechamento
2014-04-28,2014-04-28,51.384,Fechamento
2014-04-29,2014-04-29,51.839,Fechamento
2014-04-30,2014-04-30,51.627,Fechamento
2014-05-01,2014-05-01,51.61666666666667,Fechamento
2014-05-02,2014-05-02,52.98,Fechamento
2014-05-03,2014-05-03,51.957499999999996,Fechamento
2014-05-04,2014-05-04,52.148666666666664,Fechamento
2014-05-05,2014-05-05,53.446,Fechamento
2014-05-06,2014-05-06,53.78,Fechamento
2014-05-07,2014-05-07,54.053,Fechamento
2014-05-08,2014-05-08,53.422,Fechamento
2014-05-09,2014-05-09,53.1,Fechamento
2014-05-10,2014-05-10,53.560199999999995,Fechamento
2014-05-11,2014-05-11,53.58875,Fechamento
2014-05-12,2014-05-12,54.053,Fechamento
2014-05-13,2014-05-13,53.907,Fechamento
2014-05-14,2014-05-14,54.413,Fechamento
2014-05-15,2014-05-15,53.856,Fechamento
2014-05-16,2014-05-16,53.976,Fechamento
2014-05-17,2014-05-17,54.041,Fechamento
2014-05-18,2014-05-18,54.038,Fechamento
2014-05-19,2014-05-19,53.353,Fechamento
2014-05-20,2014-05-20,52.366,Fechamento
2014-05-21,2014-05-21,52.203,Fechamento
2014-05-22,2014-05-22,52.806,Fechamento
2014-05-23,2014-05-23,52.626,Fechamento
2014-05-24,2014-05-24,52.6708,Fechamento
2014-05-25,2014-05-25,52.500249999999994,Fechamento
2014-05-26,2014-05-26,52.933,Fechamento
2014-05-27,2014-05-27,52.174,Fechamento
2014-05-28,2014-05-28,52.64,Fechamento
2014-05-29,2014-05-29,52.239,Fechamento
2014-05-30,2014-05-30,51.239,Fechamento
2014-05-31,2014-05-31,52.245000000000005,Fechamento
2014-06-01,2014-06-01,52.07300000000001,Fechamento
2014-06-02,2014-06-02,51.606,Fechamento
2014-06-03,2014-06-03,52.032,Fechamento
2014-06-04,2014-06-04,51.833,Fechamento
2014-06-05,2014-06-05,51.559,Fechamento
2014-06-06,2014-06-06,53.129,Fechamento
2014-06-07,2014-06-07,52.0318,Fechamento
2014-06-08,2014-06-08,52.13825,Fechamento
2014-06-09,2014-06-09,54.273,Fechamento
2014-06-10,2014-06-10,54.604,Fechamento
2014-06-11,2014-06-11,55.102,Fechamento
2014-06-12,2014-06-12,54.65966666666667,Fechamento
2014-06-13,2014-06-13,54.807,Fechamento
2014-06-14,2014-06-14,54.6965,Fechamento
2014-06-15,2014-06-15,54.83766666666666,Fechamento
2014-06-16,2014-06-16,54.63,Fechamento
2014-06-17,2014-06-17,54.3,Fechamento
2014-06-18,2014-06-18,55.203,Fechamento
2014-06-19,2014-06-19,54.711000000000006,Fechamento
2014-06-20,2014-06-20,54.638,Fechamento
2014-06-21,2014-06-21,54.692750000000004,Fechamento
2014-06-22,2014-06-22,54.713666666666676,Fechamento
2014-06-23,2014-06-23,54.21,Fechamento
2014-06-24,2014-06-24,54.281,Fechamento
2014-06-25,2014-06-25,53.426,Fechamento
2014-06-26,2014-06-26,53.507,Fechamento
2014-06-27,2014-06-27,53.157,Fechamento
2014-06-28,2014-06-28,53.7162,Fechamento
2014-06-29,2014-06-29,53.59275000000001,Fechamento
2014-06-30,2014-06-30,53.168,Fechamento
2014-07-01,2014-07-01,53.171,Fechamento
2014-07-02,2014-07-02,53.029,Fechamento
2014-07-03,2014-07-03,53.875,Fechamento
2014-07-04,2014-07-04,54.056,Fechamento
2014-07-05,2014-07-05,53.459799999999994,Fechamento
2014-07-06,2014-07-06,53.53274999999999,Fechamento
2014-07-07,2014-07-07,53.802,Fechamento
2014-07-08,2014-07-08,53.635,Fechamento
2014-07-09,2014-07-09,53.830999999999996,Fechamento
2014-07-10,2014-07-10,54.593,Fechamento
2014-07-11,2014-07-11,54.786,Fechamento
2014-07-12,2014-07-12,54.204,Fechamento
2014-07-13,2014-07-13,54.338,Fechamento
2014-07-14,2014-07-14,55.744,Fechamento
2014-07-15,2014-07-15,55.974,Fechamento
2014-07-16,2014-07-16,55.717,Fechamento
2014-07-17,2014-07-17,55.638,Fechamento
2014-07-18,2014-07-18,57.013,Fechamento
2014-07-19,2014-07-19,56.0172,Fechamento
2014-07-20,2014-07-20,56.0855,Fechamento
2014-07-21,2014-07-21,57.634,Fechamento
2014-07-22,2014-07-22,57.983,Fechamento
2014-07-23,2014-07-23,57.42,Fechamento
2014-07-24,2014-07-24,57.978,Fechamento
2014-07-25,2014-07-25,57.821,Fechamento
2014-07-26,2014-07-26,57.7672,Fechamento
2014-07-27,2014-07-27,57.8005,Fechamento
2014-07-28,2014-07-28,57.696,Fechamento
2014-07-29,2014-07-29,57.119,Fechamento
2014-07-30,2014-07-30,56.878,Fechamento
2014-07-31,2014-07-31,55.829,Fechamento
2014-08-01,2014-08-01,55.903,Fechamento
2014-08-02,2014-08-02,56.68499999999999,Fechamento
2014-08-03,2014-08-03,56.432249999999996,Fechamento
2014-08-04,2014-08-04,56.616,Fechamento
2014-08-05,2014-08-05,56.202,Fechamento
2014-08-06,2014-08-06,56.487,Fechamento
2014-08-07,2014-08-07,56.188,Fechamento
2014-08-08,2014-08-08,55.573,Fechamento
2014-08-09,2014-08-09,56.21320000000001,Fechamento
2014-08-10,2014-08-10,56.11250000000001,Fechamento
2014-08-11,2014-08-11,56.613,Fechamento
2014-08-12,2014-08-12,56.442,Fechamento
2014-08-13,2014-08-13,55.581,Fechamento
2014-08-14,2014-08-14,55.78,Fechamento
2014-08-15,2014-08-15,56.964,Fechamento
2014-08-16,2014-08-16,56.275999999999996,Fechamento
2014-08-17,2014-08-17,56.19175,Fechamento
2014-08-18,2014-08-18,57.561,Fechamento
2014-08-19,2014-08-19,58.449,Fechamento
2014-08-20,2014-08-20,58.878,Fechamento
2014-08-21,2014-08-21,58.992,Fechamento
2014-08-22,2014-08-22,58.407,Fechamento
2014-08-23,2014-08-23,58.45739999999999,Fechamento
2014-08-24,2014-08-24,58.68149999999999,Fechamento
2014-08-25,2014-08-25,59.735,Fechamento
2014-08-26,2014-08-26,59.821,Fechamento
2014-08-27,2014-08-27,60.951,Fechamento
2014-08-28,2014-08-28,60.291,Fechamento
2014-08-29,2014-08-29,61.288,Fechamento
2014-08-30,2014-08-30,60.4172,Fechamento
2014-08-31,2014-08-31,60.58775000000001,Fechamento
2014-09-01,2014-09-01,61.141,Fechamento
2014-09-02,2014-09-02,61.896,Fechamento
2014-09-03,2014-09-03,61.837,Fechamento
2014-09-04,2014-09-04,60.8,Fechamento
2014-09-05,2014-09-05,60.682,Fechamento
2014-09-06,2014-09-06,61.2712,Fechamento
2014-09-07,2014-09-07,61.30375,Fechamento
2014-09-08,2014-09-08,59.193,Fechamento
2014-09-09,2014-09-09,58.676,Fechamento
2014-09-10,2014-09-10,58.199,Fechamento
2014-09-11,2014-09-11,58.337,Fechamento
2014-09-12,2014-09-12,56.928,Fechamento
2014-09-13,2014-09-13,58.266600000000004,Fechamento
2014-09-14,2014-09-14,58.035000000000004,Fechamento
2014-09-15,2014-09-15,57.949,Fechamento
2014-09-16,2014-09-16,59.115,Fechamento
2014-09-17,2014-09-17,59.108,Fechamento
2014-09-18,2014-09-18,58.374,Fechamento
2014-09-19,2014-09-19,57.789,Fechamento
2014-09-20,2014-09-20,58.467000000000006,Fechamento
2014-09-21,2014-09-21,58.596500000000006,Fechamento
2014-09-22,2014-09-22,56.818,Fechamento
2014-09-23,2014-09-23,56.541,Fechamento
2014-09-24,2014-09-24,56.824,Fechamento
2014-09-25,2014-09-25,55.962,Fechamento
2014-09-26,2014-09-26,57.212,Fechamento
2014-09-27,2014-09-27,56.67139999999999,Fechamento
2014-09-28,2014-09-28,56.63475,Fechamento
2014-09-29,2014-09-29,54.625,Fechamento
2014-09-30,2014-09-30,54.116,Fechamento
2014-10-01,2014-10-01,52.858,Fechamento
2014-10-02,2014-10-02,53.519,Fechamento
2014-10-03,2014-10-03,54.54,Fechamento
2014-10-04,2014-10-04,53.9316,Fechamento
2014-10-05,2014-10-05,53.758250000000004,Fechamento
2014-10-06,2014-10-06,57.116,Fechamento
2014-10-07,2014-10-07,57.436,Fechamento
2014-10-08,2014-10-08,57.058,Fechamento
2014-10-09,2014-10-09,57.268,Fechamento
2014-10-10,2014-10-10,55.312,Fechamento
2014-10-11,2014-10-11,56.838,Fechamento
2014-10-12,2014-10-12,56.768499999999996,Fechamento
2014-10-13,2014-10-13,57.957,Fechamento
2014-10-14,2014-10-14,58.015,Fechamento
2014-10-15,2014-10-15,56.135,Fechamento
2014-10-16,2014-10-16,54.298,Fechamento
2014-10-17,2014-10-17,55.724,Fechamento
2014-10-18,2014-10-18,56.4258,Fechamento
2014-10-19,2014-10-19,56.043000000000006,Fechamento
2014-10-20,2014-10-20,54.303,Fechamento
2014-10-21,2014-10-21,52.432,Fechamento
2014-10-22,2014-10-22,52.411,Fechamento
2014-10-23,2014-10-23,50.713,Fechamento
2014-10-24,2014-10-24,51.941,Fechamento
2014-10-25,2014-10-25,52.36,Fechamento
2014-10-26,2014-10-26,51.87425,Fechamento
2014-10-27,2014-10-27,50.504,Fechamento
2014-10-28,2014-10-28,52.33,Fechamento
2014-10-29,2014-10-29,51.049,Fechamento
2014-10-30,2014-10-30,52.337,Fechamento
2014-10-31,2014-10-31,54.629,Fechamento
2014-11-01,2014-11-01,52.169799999999995,Fechamento
2014-11-02,2014-11-02,52.58624999999999,Fechamento
2014-11-03,2014-11-03,53.947,Fechamento
2014-11-04,2014-11-04,54.384,Fechamento
2014-11-05,2014-11-05,53.698,Fechamento
2014-11-06,2014-11-06,52.637,Fechamento
2014-11-07,2014-11-07,53.223,Fechamento
2014-11-08,2014-11-08,53.5778,Fechamento
2014-11-09,2014-11-09,53.4855,Fechamento
2014-11-10,2014-11-10,52.725,Fechamento
2014-11-11,2014-11-11,52.474,Fechamento
2014-11-12,2014-11-12,52.979,Fechamento
2014-11-13,2014-11-13,51.846,Fechamento
2014-11-14,2014-11-14,51.772,Fechamento
2014-11-15,2014-11-15,52.3592,Fechamento
2014-11-16,2014-11-16,52.26774999999999,Fechamento
2014-11-17,2014-11-17,51.257,Fechamento
2014-11-18,2014-11-18,52.062,Fechamento
2014-11-19,2014-11-19,53.403,Fechamento
2014-11-20,2014-11-20,52.24066666666667,Fechamento
2014-11-21,2014-11-21,56.084,Fechamento
2014-11-22,2014-11-22,53.2015,Fechamento
2014-11-23,2014-11-23,53.84966666666667,Fechamento
2014-11-24,2014-11-24,55.407,Fechamento
2014-11-25,2014-11-25,55.561,Fechamento
2014-11-26,2014-11-26,55.098,Fechamento
2014-11-27,2014-11-27,54.721,Fechamento
2014-11-28,2014-11-28,54.724,Fechamento
2014-11-29,2014-11-29,55.102199999999996,Fechamento
2014-11-30,2014-11-30,55.02599999999999,Fechamento
2014-12-01,2014-12-01,52.277,Fechamento
2014-12-02,2014-12-02,51.612,Fechamento
2014-12-03,2014-12-03,52.32,Fechamento
2014-12-04,2014-12-04,51.427,Fechamento
2014-12-05,2014-12-05,51.993,Fechamento
2014-12-06,2014-12-06,51.9258,Fechamento
2014-12-07,2014-12-07,51.83800000000001,Fechamento
2014-12-08,2014-12-08,50.274,Fechamento
2014-12-09,2014-12-09,50.193,Fechamento
2014-12-10,2014-12-10,49.548,Fechamento
2014-12-11,2014-12-11,49.862,Fechamento
2014-12-12,2014-12-12,48.002,Fechamento
2014-12-13,2014-12-13,49.5758,Fechamento
2014-12-14,2014-12-14,49.401250000000005,Fechamento
2014-12-15,2014-12-15,47.019,Fechamento
2014-12-16,2014-12-16,47.008,Fechamento
2014-12-17,2014-12-17,48.714,Fechamento
2014-12-18,2014-12-18,48.496,Fechamento
2014-12-19,2014-12-19,49.651,Fechamento
2014-12-20,2014-12-20,48.1776,Fechamento
2014-12-21,2014-12-21,48.46725,Fechamento
2014-12-22,2014-12-22,50.121,Fechamento
2014-12-23,2014-12-23,50.89,Fechamento
2014-12-24,2014-12-24,50.220666666666666,Fechamento
2014-12-25,2014-12-25,50.5055,Fechamento
2014-12-26,2014-12-26,50.145,Fechamento
2014-12-27,2014-12-27,50.385333333333335,Fechamento
2014-12-28,2014-12-28,50.5175,Fechamento
2014-12-29,2014-12-29,50.594,Fechamento
2014-12-30,2014-12-30,50.007,Fechamento
2014-12-31,2014-12-31,50.24866666666667,Fechamento
